contig_10	barcode20_bin.lowDepth
contig_11	barcode20_bin.lowDepth
contig_12	barcode20_bin.lowDepth
contig_17	barcode20_bin.lowDepth
contig_3	barcode20_bin.lowDepth
contig_5	barcode20_bin.lowDepth
contig_6	barcode20_bin.lowDepth
contig_2	barcode20_bin.tooShort
contig_9	barcode20_bin.tooShort
contig_1	barcode20_bin.unbinned
contig_14	barcode20_bin.unbinned
contig_15	barcode20_bin.unbinned
contig_7	barcode20_bin.unbinned
contig_8	barcode20_bin.unbinned
