contig_1	barcode24_bin.lowDepth
contig_10	barcode24_bin.lowDepth
contig_9	barcode24_bin.lowDepth
contig_7	barcode24_bin.tooShort
contig_2	barcode24_bin.unbinned
contig_8	barcode24_bin.unbinned
contig_6	barcode24_bin.unbinned
