contig_1	barcode21_bin.lowDepth
contig_3	barcode21_bin.lowDepth
contig_8	barcode21_bin.lowDepth
contig_9	barcode21_bin.lowDepth
contig_10	barcode21_bin.unbinned
contig_11	barcode21_bin.unbinned
contig_12	barcode21_bin.unbinned
contig_2	barcode21_bin.unbinned
contig_6	barcode21_bin.unbinned
