contig_12	barcode23_bin.lowDepth
contig_13	barcode23_bin.lowDepth
contig_14	barcode23_bin.lowDepth
contig_4	barcode23_bin.lowDepth
contig_7	barcode23_bin.lowDepth
contig_1	barcode23_bin.tooShort
contig_10	barcode23_bin.tooShort
contig_11	barcode23_bin.tooShort
contig_8	barcode23_bin.tooShort
contig_9	barcode23_bin.tooShort
contig_15	barcode23_bin.unbinned
contig_5	barcode23_bin.unbinned
contig_6	barcode23_bin.unbinned
contig_2	barcode23_bin.unbinned
