contig_12	barcode19_bin.lowDepth
contig_2	barcode19_bin.lowDepth
contig_5	barcode19_bin.lowDepth
contig_6	barcode19_bin.lowDepth
contig_7	barcode19_bin.lowDepth
contig_1	barcode19_bin.unbinned
contig_10	barcode19_bin.unbinned
contig_11	barcode19_bin.unbinned
contig_8	barcode19_bin.unbinned
contig_9	barcode19_bin.unbinned
